0x80003100 __check_pad3
0x80224d6c FluidFXThink__10CMagdoliteFQ26CActor11EFluidStateR12CScriptWaterR13CStateManager
0x802266c4 sub_80236b98
0x80228924 sub_80238fd0
0x80229408 ClearTeamAiRole__10CTeamAiMgrF9TUniqueId
0x80229e68 Think__10CTeamAiMgrFfR13CStateManager
0x8022b3d4 sub_8023c0a4
0x8022b464 sub_8023c134
0x8022bd6c sub_8023ca3c
0x8022c20c sub_8023cf18
0x8022c588 ApplyRadiusDamage__15CSnakeWeedSwarmF9CVector3ffR13CStateManager
0x8022cf6c sub_8023dc84
0x8022def0 sub_8023ec40
0x8022f544 sub_80240350
0x80230924 sub_80241864
0x8023102c FixupAngles__15SSpindleSegmentFv
0x8023114c sub_8024208c
0x802317a0 DoMenuCancel__21SOptionsFrontEndFrameFP14CGuiTableGroup
0x802319bc DoLeftMenuAdvance__21SOptionsFrontEndFrameFP14CGuiTableGroup
0x80231a68 DeactivateRightMenu__21SOptionsFrontEndFrameFv
0x802329d0 __dt__21SOptionsFrontEndFrameFv
0x802330a0 ResetOptionWidgetVisibility__14COptionsScreenFv
0x8023327c GetRightTableCount__16CInventoryScreenCFv
0x80233298 ShouldLeftTableAdvance__14COptionsScreenFv
0x802342f8 SetColors__15CQuitGameScreenFv
0x802348fc ProcessUserInput__15CQuitGameScreenFRC11CFinalInput
0x80234dcc Leash__12CAtomicAlphaFR13CStateManagerf
0x80234fb4 AddToRenderer__12CAtomicAlphaCFRC14CFrustumPlanesRC13CStateManager
0x802373dc GetSelectedArtifactHeadScanIndex__14CLogBookScreenFv
0x80237430 IsArtifactCategorySelected__14CLogBookScreenCFv
0x80238b44 InitializeSupport__11CGBASupportFv
0x80238b70 __dt__11CGBASupportFv
0x80238ed0 GetFrontEndName__16CSaveWorldMemoryCFv
0x8023b054 AcceptScriptMsg__24CScriptCameraHintTriggerF20EScriptObjectMessage9TUniqueIdR13CStateManager
0x8023bab4 sub_8024c7ec
0x8023bde4 GetCardFreeBytes__17CMemoryCardDriverFv
0x8023be38 GetGameFileStateInfo__17CMemoryCardDriverFi
0x8023bec0 InitializeFromGameState__13SGameFileSlotFv
0x8023bf64 DoPut__13SGameFileSlotFv
0x8023c0bc DoPut__11SSaveHeaderFv
0x8023c184 LoadSaveHeader
0x8023ccb0 NoCardFound__17CMemoryCardDriverFv
0x8023ce20 StartCardProbe__17CMemoryCardDriverFv
0x8023cea4 WriteBackupBuf__17CMemoryCardDriverFv
0x8023da08 IsCardWriting__17CMemoryCardDriverF6EState
0x8023da64 IsCardBusy__17CMemoryCardDriverF6EState
0x8023da8c SetUIColors__15CSaveGameScreenFv
0x8023dad8 DoSelectionChange__15CSaveGameScreenFP14CGuiTableGroup
0x8023deb8 SaveNESState__15CSaveGameScreenFv
0x8023df04 EraseGame__15CSaveGameScreenFi
0x8023df68 sub_8024ffdc
0x8023df9c ContinueWithoutSaving__15CSaveGameScreenFv
0x8023f398 GetDamageVulnerability__11CAtomicBetaFv
0x8023f554 GetDamageVulnerability__11CAtomicBetaCFv
0x802406b4 sub_802526a0
0x80240700 AddToRenderer__23CElectricBeamProjectileCFRC14CFrustumPlanesRC13CStateManager
0x80241148 SetAIStage__7CRidleyFR13CStateManagerf
0x8024144c HitSomething__7CRidleyFR13CStateManagerf
0x80241604 InRange__7CRidleyFR13CStateManagerf
0x80241674 AIStage__7CRidleyFR13CStateManagerf
0x80242458 sub_8025422c
0x80244f04 Think__7CRidleyR13CStateManager
0x8024502c sub_80256c74
0x8024566c sub_80257338
0x8024b6f4 Touch__7CPufferR6CActorR13CStateManager
0x8024c430 GetBlurAmt__16CPauseScreenBlurCFv
0x8024c5e4 Draw__16CPauseScreenBlurFRC13CStateManager
0x8024e1b4 sub_8025fc68
0x8024e460 sub_8025ff14
0x8024e840 sub_80260318
0x8024edf4 sub_802608f0
0x8024ee98 sub_80260994
0x8024f34c sub_80260e50
0x8024f4e8 Think__9CTryclopsFfR13CStateManager
0x8024f5b8 sub_802610c8
0x8024fcd0 sub_802617f8
0x80250354 SetWorldLighting__16CNewFlameThrowerFR13CStateManager7TAreaIdff
0x802506b8 sub_802621b0
0x80250c7c AreParticlesDoneEmitting__16CNewFlameThrowerCFv
0x80252568 Render__16CNewFlameThrowerCFRC13CStateManager
0x80253d94 sub_80265bec
0x80254a88 sub_80266920
0x80254bd0 GetTouchBounds__9CSeedlingCFv
0x80254c4c ShouldAttack__9CSeedlingFR13CStateManagerf
0x80256194 GetNextHintIdx__12CHintOptionsFv
0x80256248 ActivateContinueDelayHintTimer__12CHintOptionsFPCc
0x8025634c ActivateImmediateHintTimer__12CHintOptionsFPCc
0x802565f8 InitializeMemoryState__12CHintOptionsFv
0x802567a0 sub_80268558
0x802569dc CanContinue__Q212CHintOptions10SHintStateFv
0x80256e64 __ct__Q213CGameHintInfo13SHintLocationFR12CInputStream
0x80257a7c OrientToSurfaceNormal__11CWallWalkerFRC9CVector3ff
0x80257dc4 ProjectVectorToPlane__11CWallWalkerFRC9CVector3fRC9CVector3f
0x80257e10 ProjectPointToPlane__11CWallWalkerFRC9CVector3fRC9CVector3fRC9CVector3f
0x802580b8 sub_80269db8
0x802587d4 GetIsContinueDraw__18CErrorOutputWindowCFv
0x80259318 AddPoint__20CRainSplashGeneratorFRC9CVector3f
0x80259e80 GetRelayIndex__10CSaveWorldCFRC9TEditorId
0x8025cd84 sub_8026f6b4
0x8025e018 sub_8026fd38
0x8025e204 sub_8026ff24
0x8025e988 Death__9CBurrowerFRC9CVector3fR13CStateManager
0x8025ead4 ShouldAttack__9CBurrowerFR13CStateManagerf
0x8025f590 Render__9CBurrowerFRC13CStateManager
0x8025ff20 __sinit_CBurrower_cpp
0x802617ac AggressionCheck__16CMetroidPrimeExoFR13CStateManagerf
0x802618b0 AIStage__16CMetroidPrimeExoFR13CStateManagerf
0x802619d0 ShouldTurn__16CMetroidPrimeExoFR13CStateManagerf
0x80261a7c InMaxRange__16CMetroidPrimeExoFR13CStateManagerf
0x80261b50 ShouldDoubleSnap__16CMetroidPrimeExoFR13CStateManagerf
0x80261ce8 sub_80274204
0x80263f8c sub_80276590
0x802647a8 sub_80276df4
0x80265320 CanRenderUnsorted__16CMetroidPrimeExoCFRC13CStateManager
0x80265340 Render__16CMetroidPrimeExoCFRC13CStateManager
0x802662c4 sub_80278a60
0x802671e0 sub_80279844
0x8026740c sub_80279a74
0x8026793c Think__16CMetroidPrimeExoFfR13CStateManager
0x80269fc8 __ct__18SPrimeExoRoomParmsFR12CInputStream
0x8026a08c __ct__13SPrimeStruct6FR12CInputStream
0x8026a1c8 BuildCameraShakerComponent__FRC27SPrimeCameraShakerComponent
0x8026a240 BuildCameraShakePoint__FRC22SPrimeCameraShakePoint
0x8026aaec sub_8027d78c
0x8026b33c sub_8027e0d8
0x8026b5c8 HasPatrolPath__20CMetroidPrimeEssenceFR13CStateManagerf
0x8026b610 InPosition__20CMetroidPrimeEssenceFR13CStateManagerf
0x8026b634 ShouldTaunt__20CMetroidPrimeEssenceFR13CStateManagerf
0x8026cc04 Render__20CMetroidPrimeEssenceCFRC13CStateManager
0x8026d0c0 Think__20CMetroidPrimeEssenceFfR13CStateManager
0x8026dfa4 sub_80280dc8
0x8026ea0c LoadAndBuildPrimeCameraShakeData__FR12CInputStream
0x8026ea48 LoadPrimeCameraShakeData__FR12CInputStream
0x8026edb4 __ct__13SPrimeStruct4FR12CInputStream
0x8026ee2c __ct__13SPrimeStruct5FR12CInputStream
0x8026f2f0 __ct__14SPrimeStruct2BFR12CInputStream
0x802701a8 InitializeBallTransition__7CPlayerFv
0x8027048c ActivateMorphBallCamera__7CPlayerFR13CStateManager
0x80271078 GetNextBallTransitionAnim__7CPlayerFfRbR13CStateManager
0x8027135c SetIntoBallReadyAnimation__7CPlayerFR13CStateManager
0x802719dc UpdatePlayerHints__7CPlayerFRC13CStateManager
0x80271e64 SetAreaPlayerHint__7CPlayerFRC17CScriptPlayerHintRC13CStateManager
0x80272060 ResetPlayerHintState__7CPlayerFv
0x80272104 GetBallPosition__7CPlayerCFv
0x80272138 GetEyePosition__7CPlayerCFv
0x8027219c GetEyeHeight__7CPlayerCFv
0x802721d4 GetUnbiasedEyeHeight__7CPlayerCFv
0x80272204 GetStepUpHeight__7CPlayerCFv
0x80272bb0 AnimatedModelExplodable::GetWorldMatrix( (void))
0x80272d6c GetBallMaxVelocity__7CPlayerCFv
0x80273234 UpdatePlayerControlDirection__7CPlayerFfR13CStateManager
0x802752c0 FinishSidewaysDash__7CPlayerFv
0x802752ec SidewaysDashAllowed__7CPlayerCFffRC11CFinalInputR13CStateManager
0x80275690 UpdateBombJumpStuff__7CPlayerFv
0x8027572c GetWeight__7CPlayerCFv
0x80275800 GetAcceleration__7CPlayerCFv
0x80275bc4 LoadMazeSeeds__15CScriptMazeNodeFv
0x80276548 sub_80289bd4
0x80276668 sub_80289cf4
0x80276948 __ct__15CScriptMazeNodeF9TUniqueIdQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>RC11CEntityInfoRC12CTransform4fbUiUiUiRC9CVector3fRC9CVector3fRC9CVector3f
0x80277bf4 sub_8028b2cc
0x80277ca8 get_current_suit__12NWeaponTypesFRC13CStateManager
0x80277d00 GetShotDamageInfo__10CGunWeaponCFRC10SShotParamR13CStateManager
0x80277dd4 play_sfx__12NWeaponTypesFUsbbs
0x80278684 get_asset_id_from_name__12NWeaponTypesFPCc
0x80278b68 PreRender__Q212COmegaPirate6CFlashFR13CStateManagerRC14CFrustumPlanes
0x80279368 sub_8028cbe4
0x8027938c Landed__12COmegaPirateFR13CStateManagerf
0x8027beec CoverBlown__12COmegaPirateFR13CStateManagerf
0x8027c360 Render__12COmegaPirateCFRC13CStateManager
0x8027c598 PreRender__12COmegaPirateFR13CStateManagerRC14CFrustumPlanes
0x8027c9ac sub_80290418
0x8027d37c sub_80290de8
0x8027d3cc AggressionCheck__12COmegaPirateFR13CStateManagerf
0x8027d438 ShouldCallForBackup__12COmegaPirateFR13CStateManagerf
0x8027d4bc ShouldFire__12COmegaPirateFR13CStateManagerf
0x8027f5d4 AddToRenderer__11CPhazonPoolCFRC14CFrustumPlanesRC13CStateManager
0x8027fee8 sub_80293bf0
0x8028002c Render__11CPhazonPoolCFRC13CStateManager
0x80281248 __dt__12CNESEmulatorFv
0x80281bdc Death__20CPhazonHealingNoduleFRC9CVector3fR13CStateManager
0x80281f74 Render__20CPhazonHealingNoduleCFRC13CStateManager
0x802820a0 Think__20CPhazonHealingNoduleFfR13CStateManager
0x80283c70 Reset__Q27CPlayer12CInputFilterFv
0x802842a0 AddSample__Q27CPlayer12CInputFilterFiRC9CVector3fRC9CVector3fRC9CVector2f
0x8028596c sub_80298f6c
0x80285e74 sub_8029943c
0x8028689c sub_80299e5c
0x802868e8 sub_80299ea8
0x80286910 sub_80299ed0
0x80287144 UpdatePersistentScanPercent__FUiUiUi
0x80288814 SlideShowGalleryFlags__10CSlideShowFv
0x80289e78 GetArtifactHeadScanIndex__13CArtifactDollFUi
0x80289f2c GetArtifactHeadScanFromItemType__13CArtifactDollF9EItemType
0x8028aac0 __sinit_CArtifactDoll_cpp
0x8028b0d8 sub_8029e6b4
0x8028b76c sub_8029ec30
0x8028b85c ModelDrawCallback__16CProjectedShadowFPCfPCfPC18SShadowDrawContext
0x8028ba60 Draw__12CPreFrontEndCFv
0x8028bd28 Update__13CGameCubeDollFf
0x8028bda8 Touch__13CGameCubeDollFv
0x8028c1dc Think__22CScriptShadowProjectorFfR13CStateManager
0x8028c754 sub_8029fd34
0x8028d458 sub_802a0ad0
0x8028d758 __ct__20SPrimeProjectileInfoFR12CInputStream
0x8028d874 Explode__23CMetroidPrimeProjectileFRC9CVector3fRC9CVector3f29EWeaponCollisionResponseTypesR13CStateManagerRC20CDamageVulnerability9TUniqueId
0x8028dcfc sub_802a1414
0x8028e708 __as__Q212CAreaOctTree10SRayResultFRCQ212CAreaOctTree10SRayResult
0x8028f498 LineTestEx__Q212CAreaOctTree4NodeCFRC5CLineRC15CMaterialFilterRQ212CAreaOctTree10SRayResultf
0x8028f720 _close_enough__Ffff
0x8028f73c GetPlane__17CCollisionSurfaceCFv
0x8028f844 __ct__17CCollisionSurfaceFRC9CVector3fRC9CVector3fRC9CVector3fUi
0x8028f95c sub_802a32e4
0x8028f9b4 sub_802a333c
0x8028fd34 __ct__12CAreaOctTreeFRC6CAABoxQ312CAreaOctTree4Node9ETreeTypePUcPvUiPUiPUcPUcPUcUiP14CCollisionEdgeUiPUsUiP9CVector3f
0x8028fdd0 GetTriangleArray__Q212CAreaOctTree4NodeCFv
0x802908dc SetCacheBounds__19CAreaCollisionCacheFRC6CAABox
0x80290b2c __ct__19CAreaCollisionCacheFRC6CAABox
0x80290c0c __ct__Q220CMetroidAreaCollider16COctreeLeafCacheFRC12CAreaOctTree
0x8029342c __ct__22CBooleanAABoxAreaCacheFRC6CAABoxRC15CMaterialFilter
0x802938e8 __ct__15CAABoxAreaCacheFRC6CAABoxPC6CPlaneRC15CMaterialFilterRC13CMaterialListR18CCollisionInfoList
0x80293f74 sub_802a7a5c
0x802947f0 __ct__11CWorldLightFR12CInputStream
0x802948d8 Alloc__Q28COBBTree16CSimpleAllocatorFUl
0x80294968 __ct__Q28COBBTree16CSimpleAllocatorFUi
0x80294af8 __dl__Q28COBBTree5CNodeFPvUl
0x80294dc4 __ct__Q28COBBTree5CNodeFRC12CTransform4fRC9CVector3fPCQ28COBBTree5CNodePCQ28COBBTree5CNodePCQ28COBBTree9CLeafData
0x8029570c __ct__Q28COBBTree10SIndexDataFv
0x80295ac8 __ct__8COBBTreeFR12CInputStream
0x80295bb8 __ct__8COBBTreeFRCQ28COBBTree10SIndexDataPCQ28COBBTree5CNode
0x802968b8 TransformPlane__FRC6CPlaneRC12CTransform4f
0x802969a4 CastRayInternal__18CCollidableOBBTreeCFRC25CInternalRayCastStructure
0x80298dac CalculateLocalAABox__23CCollidableOBBTreeGroupCFv
0x80298de4 CalculateAABox__23CCollidableOBBTreeGroupCFRC12CTransform4f
0x80299d60 Transform__14CRayCastResultFRC12CTransform4f
0x80299dfc GetOBBTreeAABox__23CCollidableOBBTreeGroupCFi
0x8029a370 FCollidableOBBTreeGroupFactory__FRC10SObjectTagR12CInputStreamRC15CVParamTransfer
0x8029a858 GetLightSet__11CPVSAreaSetCFi
0x8029aa0c __ct__Q211CPVSAreaSet14CPVSAreaHolderFiiiiiiii
0x8029aa94 sub_802af04c
0x8029ab28 TestBit__13CCubeRendererFPCUii
0x8029ac7c FindOverlappingModels__18CAreaRenderOctTreeFPUiRC6CAABox
0x8029acb8 FindOverlappingModels__18CAreaRenderOctTreeFRQ24rstl10vector<Ui>RC6CAABox
0x8029b094 sub_802af64c
0x8029b0ac sub_802af664
0x8029b944 RenderParticles__17CProjectileWeaponCFv
0x8029ba14 AddToRenderer__17CProjectileWeaponCFv
0x8029c808 SetWorldSpaceOrientation__17CProjectileWeaponFRC12CTransform4f
0x8029e818 GetWorldCollisionResponseType__22CCollisionResponseDataFi
0x8029e8b4 GetDecalDescription__22CCollisionResponseDataCF29EWeaponCollisionResponseTypes
0x8029fbac AddParticleGen__22CDefaultWeaponRendererFRC12CParticleGen
0x802a0ba4 Update__6CDecalFf
0x802a1ac4 SetGlobalSeed__6CDecalFUs
0x802a1af0 __sinit_CDecal_cpp
0x802a1f90 sub_802b66dc
0x802a1fb4 __ct__17CDecalDescriptionFv
0x802a2020 DrawString__13CCubeRendererFPCcii
0x802a2bd4 ReallyDrawPhazonSuitEffect__13CCubeRendererFRC6CColorRC8CTexture
0x802a36f0 GetRenderToTexBuffer__13CCubeRendererFi
0x802a3e94 SetWorldLightFadeLevel__13CCubeRendererFf
0x802a3ecc SetGXRegister1Color__13CCubeRendererFRC6CColor
0x802a3efc SetThermalColdScale__13CCubeRendererFf
0x802a42e0 DrawModelDisintegrate__13CCubeRendererFRC6CModelRC8CTextureRC6CColorPCfPCf
0x802a4700 DrawThermalModel__13CCubeRendererFRC6CModelRC6CColorRC6CColorPCfPCfRC11CModelFlags
0x802a51e8 SetThermal__13CCubeRendererFbfRC6CColor
0x802a7468 DrawFogSlices__13CCubeRendererFPC6CPlaneiiRC9CVector3ff
0x802a7b98 DrawFogFan__13CCubeRendererFPC9CVector3fi
0x802a7d60 SetWorldFog__13CCubeRendererF11ERglFogModeffRC6CColor
0x802a7d98 SetWireframeFlags__13CCubeRendererFi
0x802a85a4 DrawSpaceWarp__13CCubeRendererFRC9CVector3ff
0x802a8780 GetRealReflection__13CCubeRendererFv
0x802a89f4 SetViewport__13CCubeRendererFiiii
0x802a8d40 PrimVertex__13CCubeRendererFRC9CVector3f
0x802a8e54 BeginPrimitive__13CCubeRendererFQ29IRenderer14EPrimitiveTypei
0x802a8f9c AllocateRenderer__8RendererFR12IObjectStoreR10COsContextR10CMemorySysR11CResFactory
0x802a9290 DrawStaticGeometry__13CCubeRendererFRCQ24rstl42vector<6CLight,Q24rstl17rmemory_allocator>iUiUi
0x802a9654 HandleUnsortedModel__13CCubeRendererFRCQ24rstl42vector<6CLight,Q24rstl17rmemory_allocator>R10CCubeModel
0x802a9cb0 sub_802be520
0x802a9f64 SetWorldViewpoint__13CCubeRendererFRC12CTransform4f
0x802a9ff8 RemoveStaticGeometry__13CCubeRendererFPCQ24rstl58vector<21CMetroidModelInstance,Q24rstl17rmemory_allocator>
0x802aab6c sub_802bf4f4
0x802aace8 sub_802bf670
0x802aaee4 sub_802bf86c
0x802ab3f8 __ct__Q213CCubeRenderer13CAreaListItem
0x802abbb0 InsertPlaneObject__7BucketsFffRC6CAABoxbRC6CPlaneb13EDrawableTypePCv
0x802abfc8 Shutdown__7BucketsFv
0x802ad0f4 OnVisible__9CAuiMeterFv
0x802ad13c SetRemainder__9CAuiMeteri
0x802ad188 SetCapacity__9CAuiMeterFi
0x802ae178 sub_802c2a48
0x802ae2a0 FindWidget__9CGuiFrameCFPCc
0x802ae320 FindWidget__9CGuiFrameCFRCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>
0x802ae4cc SortDrawOrder__9CGuiFrameFv
0x802ae688 AddLight__9CGuiFrameFP9CGuiLight
0x802ae990 Initialize__9CGuiFrameFv
0x802af384 sub_802c3c08
0x802af554 GetSelectedWidget__9CGuiGroupFv
0x802af584 AddWorkerWidget__9CGuiGroupFP10CGuiWidget
0x802af598 OnActivate__9CGuiGroupFv
0x802aff44 Touch__9CGuiModelCFv
0x802b058c SetO2WTransform__10CGuiObjectFRC12CTransform4f
0x802b0604 sub_802c51cc
0x802b0e7c MultiplyO2P__10CGuiObjectFRC12CTransform4f
0x802b0ec4 RotateTranslateW2O__10CGuiObjectCFRC9CVector3f
0x802b0f48 RotateO2P__10CGuiObjectCFRC9CVector3f
0x802b101c SetLocalPosition__10CGuiObjectFRC9CVector3f
0x802b10a8 MoveInWorld__10CGuiObjectFRC9CVector3f
0x802b1148 Draw__10CGuiObjectCFRC19CGuiWidgetDrawParms
0x802b11b8 Update__10CGuiObjectFf
0x802b1344 GetDimensions__8CGuiPaneCFv
0x802b136c SetDimensions__8CGuiPaneFRC9CVector2fb
0x802b13b0 InitializeBuffers__8CGuiPaneFv
0x802b1578 Draw__8CGuiPaneCFRC19CGuiWidgetDrawParms
0x802b17a4 WriteData__8CGuiPaneCFR13COutputStreamb
0x802b1a9c StartDecreasing__15CGuiSliderGroupFv
0x802b1ab8 StartIncreasing__15CGuiSliderGroupFv
0x802b1b30 SetCurVal__15CGuiSliderGroupFf
0x802b1fc0 AddWorkerWidget__15CGuiSliderGroupFP10CGuiWidget
0x802b20ac GetWorkerWidget__15CGuiSliderGroupFi
0x802b219c sub_802c6e2c
0x802b2504 OnActivate__14CGuiTableGroupFb
0x802b2c34 IsWorkerSelectable__14CGuiTableGroupFi
0x802b2ea8 sub_802c7b40
0x802b3308 Update__12CGuiTextPaneFf
0x802b33a4 SetDimensions__12CGuiTextPaneFRC9CVector2fb
0x802b3b80 GetBounds__15CGuiTextSupportFv
0x802b3bb0 GetCurrentPageRenderBuffer__15CGuiTextSupportFv
0x802b3c98 GetTotalPageCount__15CGuiTextSupportFv
0x802b3dec GetNumCharsTotal__15CGuiTextSupportCFv
0x802b3ee8 GetTotalAnimationTime__15CGuiTextSupportCFv
0x802b5798 SetImageBaseline__15CGuiTextSupportFb
0x802b57cc sub_802ca168
0x802b5934 SetText__15CGuiTextSupportFRCQ24rstl66basic_string<w,Q24rstl14char_traits<w>,Q24rstl17rmemory_allocator>
0x802b5b88 SetText__15CGuiTextSupportFRCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>
0x802b60cc __ct__18CGuiTextPropertiesFv
0x802b6608 SetIsActive__10CGuiWidgetFb
0x802b6650 SetIsVisible__10CGuiWidgetFb
0x802b66d0 sub_802cb0c8
0x802b6890 SetColor__10CGuiWidgetFRC6CColor
0x802b6988 DispatchInitialize__10CGuiWidgetFv
0x802b69f8 Update__10CGuiWidgetFf
0x802b6aac ParseBaseInfo__10CGuiWidgetFP9CGuiFrameR12CInputStreamRCQ210CGuiWidget15CGuiWidgetParms
0x802b6d74 ReadWidgetHeader__10CGuiWidgetFP9CGuiFrameR12CInputStreamb
0x802b6f18 __ct__Q210CGuiWidget15CGuiWidgetParmsFP9CGuiFramebssbbbRC6CColorQ210CGuiWidget18EGuiModelDrawFlagsbb
0x802b6fe4 AddWidget__14CGuiWidgetIdDBFRCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>
0x802b7198 __sinit_CGuiWidgetDrawParms_cpp
0x802b7618 DownloadBarCoordFunc__16CAuiEnergyBarT01Ff
0x802b78b0 SetCurrEnergy__16CAuiEnergyBarT01Ffb
0x802b8c84 Update__13CAuiImagePaneFf
0x802b8db0 SetAnimationParms__13CAuiImagePaneFRC9CVector2fff
0x802b94ac Transform__16CCollidableAABoxCFRC12CTransform4f
0x802b9cf8 AABox_AABox__7CollideFRC27CInternalCollisionStructureR18CCollisionInfoList
0x802b9e08 AABox_AABox_Bool__7CollideFRC27CInternalCollisionStructure
0x802b9f6c Swap__14CCollisionInfoFv
0x802b9fd8 GetExtreme__14CCollisionInfoCFv
0x802ba03c __ct__14CCollisionInfoFQ214CCollisionInfo8EInvalid
0x802ba16c __ct__14CCollisionInfoFRC6CAABoxRC13CMaterialListRC13CMaterialListRC9CVector3fRC9CVector3f
0x802ba4ec AddTypes__17InternalCollidersFv
0x802ba5c8 CollideMoving__19CCollisionPrimitiveFRCQ227CInternalCollisionStructure9CPrimDescRCQ227CInternalCollisionStructure9CPrimDescRC9CVector3fRdR14CCollisionInfo
0x802ba664 Collide__19CCollisionPrimitiveFRCQ227CInternalCollisionStructure9CPrimDescRCQ227CInternalCollisionStructure9CPrimDescR18CCollisionInfoList
0x802ba6e0 CollideBoolean__19CCollisionPrimitiveFRCQ227CInternalCollisionStructure9CPrimDescRCQ227CInternalCollisionStructure9CPrimDesc
0x802bb364 InitBeginColliders__19CCollisionPrimitiveFv
0x802bb57c sub_802d0154
0x802bb984 BitPosition__13CMaterialListFUx
0x802bc1bc TriSphereOverlap__13CollisionUtilFRC7CSphereRC9CVector3fRC9CVector3fRC9CVector3f
0x802be1d4 FilterByClosestNormal__13CollisionUtilFRC9CVector3fRC18CCollisionInfoListR18CCollisionInfoList
0x802bf74c RaySphereIntersection_Double__13CollisionUtilFRC7CSphereRC9CVector3fRC9CVector3fRd
0x802bfbf4 CollideMovingSphere__17CCollidableSphereFRC27CInternalCollisionStructureRC9CVector3fRdR14CCollisionInfo
0x802c00d0 Transform__17CCollidableSphereCFRC12CTransform4f
0x802c0148 CalculateLocalAABox__17CCollidableSphereCFv
0x802c01b0 CalculateAABox__17CCollidableSphereCFRC12CTransform4f
0x802c0434 Sphere_Sphere_Bool__7CollideFRC27CInternalCollisionStructure
0x802c0dbc Sphere_AABox_Bool__7CollideFRC27CInternalCollisionStructure
0x802c0f88 GetType__17CCollidableSphereFv
0x802c1128 sub_802d5e88
0x802c1944 FromAABox__6COBBoxFRC6CAABoxRC12CTransform4f
0x802c1bbc __ct__6COBBoxFRC12CTransform4fRC9CVector3f
0x802c1c10 GetInvUnscaledTransformRay__5CMRayCFRC12CTransform4f
0x802c1c94 __ct__5CMRayFRC9CVector3fRC9CVector3ff
0x802c1d44 __ct__5CMRayFRC9CVector3fRC9CVector3fff
0x802c1ee0 InitGlobalTimer__10CStopwatchFv
0x802c1f30 sub_802d6d24
0x802c1f7c Init__7CBasicsFv
0x802c1ffc __ct__10CCallStackFUiPCcPCc
0x802c2018 sub_802d6dfc
0x802c2074 GetOsKeyState__10COsContextCFi
0x802c21d4 Initialize__Q210CStopwatch7CSWDataFv
0x802c2250 Wait__Q210CStopwatch7CSWDataCFf
0x802c23dc SetErrorHandlers
0x802c28b4 __ct__10CAnimationFR12CInputStream
0x802c2940 GetMetaAnimation__17CAnimationManagerCFUi
0x802c29c0 GetAnimationTree__17CAnimationManagerCFUiRC24CMetaAnimTreeBuildOrders
0x802c4180 __ct__17CAnimCharacterSetFR12CInputStream
0x802c4b48 VClone__15CAnimTreeLoopInCFv
0x802c4d74 VGetTimeRemaining__15CAnimTreeLoopInCFv
0x802c5038 sub_802d9e6c
0x802c6094 CopyNodeMinusStartTime__13CSoundPOINodeFRC13CSoundPOINodeRC13CCharAnimTime
0x802c63d0 VClone__17CAnimTreeSequenceCFv
0x802c6e18 sub_802dc444
0x802c8910 __ct__Q24rstl144pair<Q24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>,Q24rstl53vector<16CEffectComponent,Q24rstl17rmemory_allocator>>FR12CInputStream
0x802c9208 __ct__Q24rstl175pair<i,Q24rstl157pair<Q24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>,Q24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>>>FR12CInputStream
0x802cb490 WriteAnimData__13CMetaAnimPlayCFR13COutputStream
0x802cb4d8 GetUniquePrimitives__13CMetaAnimPlayCFRQ24rstl72set<10CPrimitive,Q24rstl18less<10CPrimitive>,Q24rstl17rmemory_allocator>
0x802cd21c VGetTransitionTree__14CMetaTransSnapCFRCQ24rstl25ncrc_ptr<13CAnimTreeNode>RCQ24rstl25ncrc_ptr<13CAnimTreeNode>RC15CAnimSysContext
0x802cd3a0 VGetTransitionTree__15CMetaTransTransCFRCQ24rstl25ncrc_ptr<13CAnimTreeNode>RCQ24rstl25ncrc_ptr<13CAnimTreeNode>RC15CAnimSysContext
0x802cd500 GetAnimParmValue__12CPASAnimInfoCFUi
0x802cd5f4 __ct__12CPASAnimInfoFi
0x802cd65c FromBool__12CPASAnimParmFb
0x802cd690 FromReal32__12CPASAnimParmFf
0x802cd724 NoParameter__12CPASAnimParmFv
0x802cd758 __ct__12CPASAnimParmFQ212CPASAnimParm10UParmValueQ212CPASAnimParm9EParmType
0x802cea40 __ct__13CPASAnimStateFi
0x802cef78 AddAnimState__12CPASDatabaseFRC13CPASAnimState
0x802cf004 insert__Q24rstl50vector<13CPASAnimState,Q24rstl17rmemory_allocator>FQ24rstl120pointer_iterator<13CPASAnimState,Q24rstl50vector<13CPASAnimState,Q24rstl17rmemory_allocator>,Q24rstl17rmemory_allocator>RC13CPASAnimState
0x802cf380 GetAnimState__12CPASDatabaseCFi
0x802cf438 HasState__12CPASDatabaseCFi
0x802cfd48 PutTo__10CPrimitiveCFR13COutputStream
0x802cfdc8 __ct__10CPrimitiveFR12CInputStream
