0x80003100 __check_pad3
0x80288428 GetAverageSpeed__7CPlayerCFv
0x802884F0 GetDampedClampedVelocityWR__7CPlayerCFv
0x802887C8 __dt__15CScriptMazeNodeFv
0x80288874 LoadMazeSeeds__15CScriptMazeNodeFv
0x80288938 Think__15CScriptMazeNodeFfR13CStateManager
0x802889CC AcceptScriptMsg__15CScriptMazeNodeF20EScriptObjectMessage9TUniqueIdR13CStateManager
0x80289634 Accept__15CScriptMazeNodeFR8IVisitor
0x8028966C __ct__15CScriptMazeNodeF9TUniqueIdQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>RC11CEntityInfoRC12CTransform4fbUiUiUiRC9CVector3fRC9CVector3fRC9CVector3f
0x8028A9CC get_current_suit__12NWeaponTypesFRC13CStateManager
0x8028AA24 GetShotDamageInfo__10CGunWeaponCFRC10SShotParamR13CStateManager
0x8028AAF8 play_sfx__12NWeaponTypesFUsbbs
0x8028AB88 do_sound_event__12NWeaponTypesFRQ24rstl21pair<Us,10CSfxHandle>RibUifUiffUcRC9CVector3fRC9CVector3f7TAreaId
0x8028AEBC primitive_set_to_token_vector__12NWeaponTypesFRC9CAnimDataRCQ24rstl72set<10CPrimitive,Q24rstl18less<10CPrimitive>,Q24rstl17rmemory_allocator>RQ24rstl42vector<6CToken,Q24rstl17rmemory_allocator>b
0x8028B174 unlock_tokens__12NWeaponTypesFRQ24rstl42vector<6CToken,Q24rstl17rmemory_allocator>
0x8028B1D0 lock_tokens__12NWeaponTypesFRQ24rstl42vector<6CToken,Q24rstl17rmemory_allocator>
0x8028B22C are_tokens_ready__12NWeaponTypesFRCQ24rstl42vector<6CToken,Q24rstl17rmemory_allocator>
0x8028B26C get_token_vector__12NWeaponTypesFR9CAnimDataiiRQ24rstl42vector<6CToken,Q24rstl17rmemory_allocator>b
0x8028B368 get_token_vector__12NWeaponTypesFR9CAnimDataiRQ24rstl42vector<6CToken,Q24rstl17rmemory_allocator>b
0x8028B448 get_asset_id_from_name__12NWeaponTypesFPCc
0x8028B490 __dt__Q212COmegaPirate6CFlashFv
0x8028B76C Accept__Q212COmegaPirate6CFlashFR8IVisitor
0x8028B7A4 Think__Q212COmegaPirate6CFlashFfR13CStateManager
0x8028B924 PreRender__Q212COmegaPirate6CFlashFR13CStateManagerRC14CFrustumPlanes
0x8028B998 Render__Q212COmegaPirate6CFlashCFRC13CStateManager
0x8028BD00 AddToRenderer__Q212COmegaPirate6CFlashCFRC14CFrustumPlanesRC13CStateManager
0x8028BD04 __ct__Q212COmegaPirate6CFlashF9TUniqueIdRC11CEntityInfoRC9CVector3fRC23TLockedToken<8CTexture>
0x8028BE30 CreateFlash__12COmegaPirateFR13CStateManagerf
0x8028C254 Landed__12COmegaPirateFR13CStateManagerf
0x8028C274 ShouldMove__12COmegaPirateFR13CStateManagerf
0x8028C28C Attack__12COmegaPirateFR13CStateManager9EStateMsgf
0x8028C37C Enraged__12COmegaPirateFR13CStateManager9EStateMsgf
0x8028C4A0 Cover__12COmegaPirateFR13CStateManager9EStateMsgf
0x8028C518 TargetPatrol__12COmegaPirateFR13CStateManager9EStateMsgf
0x8028C5BC PathFind__12COmegaPirateFR13CStateManager9EStateMsgf
0x8028C660 Run__12COmegaPirateFR13CStateManager9EStateMsgf
0x8028DCBC WallHang__12COmegaPirateFR13CStateManager9EStateMsgf
0x8028DCC0 WallDetach__12COmegaPirateFR13CStateManager9EStateMsgf
0x8028DE1C JumpBack__12COmegaPirateFR13CStateManager9EStateMsgf
0x8028DFC4 Retreat__12COmegaPirateFR13CStateManager9EStateMsgf
0x8028E140 DoubleSnap__12COmegaPirateFR13CStateManager9EStateMsgf
0x8028E3A0 Faint__12COmegaPirateFR13CStateManager9EStateMsgf
0x8028E7E8 Dizzy__12COmegaPirateFR13CStateManager9EStateMsgf
0x8028E8D4 Growth__12COmegaPirateFR13CStateManager9EStateMsgf
0x8028EAFC Explode__12COmegaPirateFR13CStateManager9EStateMsgf
0x8028EC34 Suck__12COmegaPirateFR13CStateManager9EStateMsgf
0x8028EE6C Skid__12COmegaPirateFR13CStateManager9EStateMsgf
0x8028EF84 Shuffle__12COmegaPirateFR13CStateManager9EStateMsgf
0x8028EF88 CodeTrigger__12COmegaPirateFR13CStateManagerf
0x8028EF90 HearPlayer__12COmegaPirateFR13CStateManagerf
0x8028EF98 CoverBlown__12COmegaPirateFR13CStateManagerf
0x8028F418 Render__12COmegaPirateCFRC13CStateManager
0x8028F650 PreRender__12COmegaPirateFR13CStateManagerRC14CFrustumPlanes
0x8028FAC4 Think__12COmegaPirateFfR13CStateManager
0x80290484 AggressionCheck__12COmegaPirateFR13CStateManagerf
0x802904D0 ShotAt__12COmegaPirateFR13CStateManagerf
0x802904F0 ShouldCallForBackup__12COmegaPirateFR13CStateManagerf
0x80290574 ShouldFire__12COmegaPirateFR13CStateManagerf
0x802905E8 DoUserAnimEvent__12COmegaPirateFR13CStateManagerRC13CInt32POINode14EUserEventType
0x80290814 GetOrbitPosition__12COmegaPirateCFRC13CStateManager
0x802908B0 AcceptScriptMsg__12COmegaPirateF20EScriptObjectMessage9TUniqueIdR13CStateManager
0x80291894 __ct__12COmegaPirateF9TUniqueIdRCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>RC11CEntityInfoRC12CTransform4fRC10CModelDataRC14CPatternedInfoRC16CActorParametersRC16CElitePirateDataiii
0x80292054 __dt__12COmegaPirateFv
0x802926B8 UpdateInhabitants__11CPhazonPoolFR13CStateManager
0x80292828 AddToRenderer__11CPhazonPoolCFRC14CFrustumPlanesRC13CStateManager
0x802928D0 Accept__11CPhazonPoolFR8IVisitor
0x80292908 AcceptScriptMsg__11CPhazonPoolF20EScriptObjectMessage9TUniqueIdR13CStateManager
0x80292B74 GetTouchBounds__11CPhazonPoolCFv
0x80292BA0 Touch__11CPhazonPoolFR6CActorR13CStateManager
0x80292D60 Think__11CPhazonPoolFfR13CStateManager
0x80293350 Render__11CPhazonPoolCFRC13CStateManager
0x802934F8 __dt__11CPhazonPoolFv
0x802935E0 __ct__11CPhazonPoolFv
0x80293B00 GetPassword__12CNESEmulatorFv
0x80293B08 IsGameOver__12CNESEmulatorFv
0x80293B10 LoadPassword__12CNESEmulatorFPCc
0x80293B4C GetPasswordEntryState__12CNESEmulatorFv
0x80293B54 Draw__12CNESEmulatorFRC6CColorb
0x80294150 Update__12CNESEmulatorFv
0x802942F0 ProcessUserInput__12CNESEmulatorFRC11CFinalInputi
0x80294524 __dt__12CNESEmulatorFv
0x80294668 __ct__12CNESEmulatorFv
0x80294988 CheckForGameOver__12CNESEmulatorFPCcPc
0x80294AEC SetPasswordIntoEntryScreen__12CNESEmulatorFPCcPcPCc
0x80294CC8 CheckForPasswordEntryScreen__12CNESEmulatorFPCc
0x80294D50 __dt__20CPhazonHealingNoduleFv
0x80294DF8 KnockBack__20CPhazonHealingNoduleFRC9CVector3fR13CStateManagerRC11CDamageInfo14EKnockBackTypef
0x80294EA4 Death__20CPhazonHealingNoduleFRC9CVector3fR13CStateManager
0x8029506C Faint__20CPhazonHealingNoduleFR13CStateManager9EStateMsgf
0x80295190 Growth__20CPhazonHealingNoduleFR13CStateManager9EStateMsgf
0x802952B4 Render__20CPhazonHealingNoduleCFRC13CStateManager
0x80295338 Lurk__20CPhazonHealingNoduleFR13CStateManager9EStateMsgf
0x80295370 Patrol__20CPhazonHealingNoduleFR13CStateManager9EStateMsgf
0x802953E0 Think__20CPhazonHealingNoduleFfR13CStateManager
0x80295508 DoUserAnimEvent__20CPhazonHealingNoduleFR13CStateManagerRC13CInt32POINode14EUserEventType
0x80295670 AcceptScriptMsg__20CPhazonHealingNoduleF20EScriptObjectMessage9TUniqueIdR13CStateManager
0x8029590C __ct__20CPhazonHealingNoduleF9TUniqueIdRCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>RC11CEntityInfo
0x80295B40 AreasValid__16CMorphBallShadowCFRC13CStateManager
0x80295BBC GatherAreas__16CMorphBallShadowFR13CStateManager
0x80295CB0 Render__16CMorphBallShadowFR13CStateManagerf
0x80296260 RenderIdBuffer__16CMorphBallShadowFRC6CAABoxR13CStateManagerR7CPlayer
0x80296A64 __dt__16CMorphBallShadowFv
0x80296B38 __ct__16CMorphBallShadowFiiRC17TToken<8CTexture>
0x80296E24 Reset__Q27CPlayer12CInputFilterFv
0x80296F6C Passes__Q27CPlayer12CInputFilterFv
0x802973EC _getElementBoundsCheck<Q24rstl18reserved_vector<i>>__FRCQ24rstl18reserved_vector<i>i
0x80297428 _getElementBoundsCheck<Q24rstl27reserved_vector<9CVector2f>>__FRCQ24rstl27reserved_vector<9CVector2f>i
0x8029746C _getElementBoundsCheck<Q24rstl27reserved_vector<9CVector3f>>__FRCQ24rstl27reserved_vector<9CVector3f>i
0x802974B8 AddSample__Q27CPlayer12CInputFilterFiRC9CVector3fRC9CVector3fRC9CVector2f
0x802979CC __ct__Q27CPlayer12CInputFilterFv
0x802979E4 GetIsContinueDraw__10CSlideShowFv
0x80299864 ProcessUserInput__10CSlideShowFRC11CFinalInput
0x80299BD4 UpdatePersistentScanPercent__FUiUiUi
0x80299DC4 CalculateScanCompletionRate__13CStateManagerFv
0x80299E54 IsDataLoreResearchScan__FUi
0x80299F5C Draw__10CSlideShowFv
0x8029A0F4 OnMessage__10CSlideShowFv
0x8029B1D4 SlideShowGalleryFlags__10CSlideShowFv
0x8029B250 __dt__10CSlideShowFv
0x8029B724 __ct__10CSlideShowFv
0x8029C5F8 __ct__15CTweakSlideShowFR12CInputStream
0x8029C884 GetArtifactHeadScanIndex__13CArtifactDollFUi
0x8029C938 GetArtifactHeadScanFromItemType__13CArtifactDollF9EItemType
0x8029C968 Draw__13CArtifactDollFfRC13CStateManagerbUi
0x8029CDFC UpdateArtifactHeadScan__13CArtifactDollFRC13CStateManagerf
0x8029CECC CompleteArtifactHeadScan__13CArtifactDollFRC13CStateManager
0x8029CEF4 Update__13CArtifactDollFfRC13CStateManager
0x8029CFB0 Touch__13CArtifactDollFv
0x8029D044 UpdateActorLights__13CArtifactDollFv
0x8029D314 __dt__13CArtifactDollFv
0x8029D420 IsLoaded__13CArtifactDollCFv
0x8029D438 CheckLoadComplete__13CArtifactDollFv
0x8029D4C0 __ct__13CArtifactDollFv
0x8029D680 __sinit_CArtifactDoll_cpp
0x8029D6D4 Render__16CProjectedShadowFRC13CStateManager
0x8029DD88 RenderShadowBuffer__16CProjectedShadowFR13CStateManagerRC10CModelDataRC12CTransform4fiRC9CVector3fff
0x8029E304 ModelDrawCallback__16CProjectedShadowFPCfPCfPC18SShadowDrawContext
0x8029E380 __dt__16CProjectedShadowFv
0x8029E3DC __ct__16CProjectedShadowFv
0x8029E4A4 __dt__12CPreFrontEndFv
0x8029E504 Draw__12CPreFrontEndCFv
0x8029E528 OnIOWinMessage__12CPreFrontEndFRC20CArchitectureMessage
0x8029E5E0 __ct__12CPreFrontEndFv
0x8029E644 Draw__13CGameCubeDollFf
0x8029E7CC Update__13CGameCubeDollFf
0x8029E84C Touch__13CGameCubeDollFv
0x8029E8AC UpdateActorLights__13CGameCubeDollFv
0x8029EA84 __dt__13CGameCubeDollFv
0x8029EB38 IsLoaded__13CGameCubeDollCFv
0x8029EB50 CheckLoadComplete__13CGameCubeDollFv
0x8029EBB8 __ct__13CGameCubeDollFv
0x8029ECD8 __dt__22CScriptShadowProjectorFv
0x8029ED50 Think__22CScriptShadowProjectorFfR13CStateManager
0x8029EDF8 Accept__22CScriptShadowProjectorFR8IVisitor
0x8029EE30 PreRender__22CScriptShadowProjectorFR13CStateManagerRC14CFrustumPlanes
0x8029EF64 AddToRenderer__22CScriptShadowProjectorCFRC14CFrustumPlanesRC13CStateManager
0x8029EF68 AcceptScriptMsg__22CScriptShadowProjectorF20EScriptObjectMessage9TUniqueIdR13CStateManager
0x8029F180 __ct__22CScriptShadowProjectorF9TUniqueIdRCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>RC11CEntityInfoRC12CTransform4fbRC9CVector3fbffffi
0x8029F414 Death__11CEnergyBallFRC9CVector3fR13CStateManager
0x8029F860 Think__11CEnergyBallFfR13CStateManager
0x8029FA00 Attack__11CEnergyBallFR13CStateManager9EStateMsgf
0x8029FACC Generate__11CEnergyBallFR13CStateManager9EStateMsgf
0x8029FB60 AcceptScriptMsg__11CEnergyBallF20EScriptObjectMessage9TUniqueIdR13CStateManager
0x8029FC18 Accept__11CEnergyBallFR8IVisitor
0x8029FC50 __dt__11CEnergyBall
0x8029FD0C __ct__11CEnergyBall
0x802A0338 __dt__23CMetroidPrimeProjectileFv
0x802A03B4 __ct__20SPrimeProjectileInfoFR12CInputStream
0x802A04D0 Explode__23CMetroidPrimeProjectileFRC9CVector3fRC9CVector3f29EWeaponCollisionResponseTypesR13CStateManagerRC20CDamageVulnerability9TUniqueId
0x802A068C Accept__23CMetroidPrimeProjectileFR8IVisitor
0x802A06C4 __ct__23CMetroidPrimeProjectileFbRC28TToken<18CWeaponDescription>11EWeaponTypeRC12CTransform4f14EMaterialTypesRC11CDamageInfo9TUniqueId7TAreaId9TUniqueIdUi9TUniqueIdUiRC9CVector3fRCQ24rstl50optional_object<31TLockedToken<15CGenDescription>>sb
0x802A0A0C LineTestExInternal__Q212CAreaOctTree4NodeCFRC5CLineRC15CMaterialFilterRQ212CAreaOctTree10SRayResultfffRC9CVector3f
0x802A15D8 __as__Q212CAreaOctTree10SRayResultFRCQ212CAreaOctTree10SRayResult
0x802A1644 __as__Q24rstl36optional_object<17CCollisionSurface>FRCQ24rstl36optional_object<17CCollisionSurface>
0x802A1728 LineTestInternal__Q212CAreaOctTree4NodeCFRC5CLineRC15CMaterialFilterfffC9CVector3f
0x802A22AC LineTest__Q212CAreaOctTree4NodeCFRC5CLineRC15CMaterialFilterf
0x802A2390 LineTestEx__Q212CAreaOctTree4NodeCFRC5CLineRC15CMaterialFilterRQ212CAreaOctTree10SRayResultf
0x802A2474 BoxLineTest__FRC6CAABoxRC5CLineRfRf
0x802A2618 _close_enough__Ffff
0x802A2634 GetPlane__17CCollisionSurfaceCFv
0x802A26A4 GetNormal__17CCollisionSurfaceCFv
0x802A2728 __ct__17CCollisionSurfaceFRC9CVector3fRC9CVector3fRC9CVector3fUi
0x802A2778 __ct__21CMetroidModelInstanceFPCvPCvPCvPCvPCvPCvPCvRCQ24rstl37vector<Pv,Q24rstl17rmemory_allocator>
0x802A291C nullsub_30
0x802A2970 GetTriangleEdgeIndices__12CAreaOctTreeCFUs
0x802A2984 GetTriangleVertexIndices__12CAreaOctTreeCFUsPUs
0x802A2A34 GetMasterListTriangle__12CAreaOctTreeCFUs
0x802A2B28 MakeFromMemory__12CAreaOctTreeFPvUiPP12CAreaOctTreePb
0x802A2CA0 __ct__12CAreaOctTreeFRC6CAABoxQ312CAreaOctTree4Node9ETreeTypePUcPvUiPUiPUcPUcPUcUiP14CCollisionEdgeUiPUsUiP9CVector3f
0x802A2D3C GetTriangleArray__Q212CAreaOctTree4NodeCFv
0x802A2D60 GetChild__Q212CAreaOctTree4NodeCFi
0x802A2EB0 BoxFromIndex__FiRC9CVector3fRC9CVector3fRC9CVector3f
0x802A309C __ct__Q220CMetroidAreaCollider22CMovingAABoxComponentsFRC6CAABoxRC9CVector3f
0x802A34A8 __ct__Q220CMetroidAreaCollider8SBoxEdgeFRC6CAABoxiRC9CVector3f
0x802A35C0 FlagVertexIndicesForFace__FUiPb
0x802A3684 FlagEdgeIndicesForFace__FUiPb
0x802A3748 BuildOctreeLeafCache__20CMetroidAreaColliderFRCQ212CAreaOctTree4NodeRC6CAABoxRQ220CMetroidAreaCollider16COctreeLeafCache
0x802A3838 ClearCache__19CAreaCollisionCacheFv
0x802A38E4 SetCacheBounds__19CAreaCollisionCacheFRC6CAABox
0x802A3918 AddOctreeLeafCache__19CAreaCollisionCacheFRCQ220CMetroidAreaCollider16COctreeLeafCache
0x802A3A90 __ct__19CAreaCollisionCacheFRC6CAABox
0x802A3AE4 AddLeaf__Q220CMetroidAreaCollider16COctreeLeafCacheFRCQ212CAreaOctTree4Node
0x802A3B6C __ct__Q220CMetroidAreaCollider16COctreeLeafCacheFRC12CAreaOctTree
0x802A3B88 MovingAABoxCollisionCheck_Edge__20CMetroidAreaColliderFRC9CVector3fRC9CVector3fRCQ24rstl53reserved_vector<Q220CMetroidAreaCollider8SBoxEdge,12>9CVector3fRdR9CVector3fR9CVector3f
0x802A3FF4 MovingAABoxCollisionCheck_BoxVertexTri__20CMetroidAreaColliderFRC17CCollisionSurfaceRC6CAABoxRCQ24rstl21reserved_vector<Ui,8>9CVector3fRdR9CVector3fR9CVector3f
0x802A410C MovingAABoxCollisionCheck_TriVertexBox__20CMetroidAreaColliderFRC9CVector3fRC6CAABox9CVector3fRdR9CVector3fR9CVector3f
0x802A421C MovingAABoxCollisionCheck_Cached__20CMetroidAreaColliderFRCQ220CMetroidAreaCollider16COctreeLeafCacheRC6CAABoxRC15CMaterialFilterRC13CMaterialList9CVector3ffR14CCollisionInfoRd
0x802A4C1C MovingSphereCollisionCheck_Cached__20CMetroidAreaColliderFRCQ220CMetroidAreaCollider16COctreeLeafCacheRC6CAABoxRC7CSphereRC15CMaterialFilterRC13CMaterialList9CVector3ffR14CCollisionInfoRd
0x802A5C94 SphereCollisionCheckBoolean__20CMetroidAreaColliderFRC12CAreaOctTreeRC6CAABoxRC7CSphereRC15CMaterialFilter
0x802A5D0C SphereCollisionCheckBoolean_Cached__20CMetroidAreaColliderFRCQ220CMetroidAreaCollider16COctreeLeafCacheRC6CAABoxRC7CSphereRC15CMaterialFilter
0x802A5E14 SphereCollisionCheckBoolean_Internal__20CMetroidAreaColliderFRCQ212CAreaOctTree4NodeRC23CBooleanSphereAreaCache
0x802A5FA4 SphereCollisionCheck__20CMetroidAreaColliderFRC12CAreaOctTreeRC6CAABoxRC7CSphereRC13CMaterialListRC15CMaterialFilterR18CCollisionInfoList
0x802A6034 SphereCollisionCheck_Cached__20CMetroidAreaColliderFRCQ220CMetroidAreaCollider16COctreeLeafCacheRC6CAABoxRC7CSphereRC13CMaterialListRC15CMaterialFilterR18CCollisionInfoList
0x802A61CC SphereCollisionCheck_Internal__20CMetroidAreaColliderFRCQ212CAreaOctTree4NodeR16CSphereAreaCache
0x802A63E0 AABoxCollisionCheckBoolean__20CMetroidAreaColliderFRC12CAreaOctTreeRC6CAABoxRC15CMaterialFilter
0x802A6460 __ct__22CBooleanAABoxAreaCacheFRC6CAABoxRC15CMaterialFilter
0x802A6500 AABoxCollisionCheckBoolean_Cached__20CMetroidAreaColliderFRCQ220CMetroidAreaCollider16COctreeLeafCacheRC6CAABoxRC15CMaterialFilter
0x802A6668 AABoxCollisionCheckBoolean_Internal__20CMetroidAreaColliderFRCQ212CAreaOctTree4NodeRC22CBooleanAABoxAreaCache
0x802A67FC AABoxCollisionCheck__20CMetroidAreaColliderFRC12CAreaOctTreeRC6CAABoxRC15CMaterialFilterRC13CMaterialListR18CCollisionInfoList
0x802A6990 __ct__15CAABoxAreaCacheFRC6CAABoxPC6CPlaneRC15CMaterialFilterRC13CMaterialListR18CCollisionInfoList
0x802A6A3C AABoxCollisionCheck_Cached__20CMetroidAreaColliderFRCQ220CMetroidAreaCollider16COctreeLeafCacheRC6CAABoxRC15CMaterialFilterRC13CMaterialListR18CCollisionInfoList
0x802A6D94 AABoxCollisionCheck_Internal__20CMetroidAreaColliderFRCQ212CAreaOctTree4NodeR15CAABoxAreaCache
0x802A7040 ResetInternalCounters__20CMetroidAreaColliderFv
0x802A70D8 ConvexPolyCollision__20CMetroidAreaColliderFPC6CPlanePC9CVector3fR6CAABox
0x802A75FC GetAsCGraphicsLight__11CWorldLightCFv
0x802A788C __ct__11CWorldLightFR12CInputStream
0x802A7948 __sinit_CWorldLight_cpp
0x802A7974 Alloc__Q28COBBTree16CSimpleAllocatorFUl
0x802A79A8 __dt__Q28COBBTree16CSimpleAllocatorFv
0x802A7A04 __ct__Q28COBBTree16CSimpleAllocatorFUi
0x802A7A60 GetMemoryUsage__Q28COBBTree9CLeafDataCFv
0x802A7A80 __ct__Q28COBBTree9CLeafDataFR12CInputStream
0x802A7B44 __ct__Q28COBBTree9CLeafDataFRCQ24rstl37vector<Us,Q24rstl17rmemory_allocator>
0x802A7C10 __dl__Q28COBBTree5CNodeFPvUl
0x802A7C44 __nw__Q28COBBTree5CNodeFUlPCci
0x802A7C8C SetAllocator__Q28COBBTree5CNodeFPQ28COBBTree16CSimpleAllocator
0x802A7C94 GetMemoryUsage__Q28COBBTree5CNodeCFv
0x802A7D0C __dt__Q28COBBTree5CNodeFv
0x802A7DD4 __ct__Q28COBBTree5CNodeFR12CInputStream
0x802A7EDC __ct__Q28COBBTree5CNodeFRC12CTransform4fRC9CVector3fPCQ28COBBTree5CNodePCQ28COBBTree5CNodePCQ28COBBTree9CLeafData
0x802A7F4C GetTriangleEdgeIndices__8COBBTreeCFUs
0x802A7F60 GetTriangleVertexIndices__8COBBTreeCFUsPUs
0x802A8010 BuildOrientedBoundingBoxTree__8COBBTreeFRC9CVector3fRC9CVector3f
0x802A89E4 __ct__Q28COBBTree10SIndexDataFv
0x802A8A40 GetTransformedSurface__8COBBTreeCFUsRC12CTransform4f
0x802A8BBC GetSurface__8COBBTreeCFUs
0x802A8CB0 CalculateLocalAABox__8COBBTreeCFv
0x802A8D10 __dt__8COBBTreeFv
0x802A8DA0 __ct__8COBBTreeFR12CInputStream
0x802A8E50 verify_version__FR12CInputStream
0x802A8E70 verify_deaf_babe__FR12CInputStream
0x802A8E90 __ct__8COBBTreeFRCQ28COBBTree10SIndexDataPCQ28COBBTree5CNode
0x802A8F04 __ct__Q28COBBTree10SIndexDataFRCQ28COBBTree10SIndexData
0x802A9364 __ct__Q28COBBTree10SIndexDataFR12CInputStream
0x802A9724 __ct__Q24rstl51vector<14CCollisionEdge,Q24rstl17rmemory_allocator>FR12CInputStreamRCQ24rstl17rmemory_allocator
0x802A97F8 reserve__Q24rstl51vector<14CCollisionEdge,Q24rstl17rmemory_allocator>Fi
0x802A98EC __dtl__18CCollidableOBBTreeFv
0x802A9948 GetTableIndex__18CCollidableOBBTreeCFv
0x802A9950 LineIntersectsLeaf__18CCollidableOBBTreeCFRCQ28COBBTree9CLeafDataR12CRayCastInfo
0x802A9A88 LineIntersectsOBBTree__18CCollidableOBBTreeCFPCQ28COBBTree5CNodePCQ28COBBTree5CNodeR12CRayCastInfo
0x802A9D70 LineIntersectsOBBTree__18CCollidableOBBTreeCFPCQ28COBBTree5CNodeR12CRayCastInfo
0x802A9E60 LineIntersectsTree__18CCollidableOBBTreeCFRC5CMRayRC15CMaterialFilterfRC12CTransform4f
0x802AA0CC TransformPlane__FRC6CPlaneRC12CTransform4f
0x802AA1B8 CastRayInternal__18CCollidableOBBTreeCFRC25CInternalRayCastStructure
0x802AA1F0 SphereCollideWithLeafMoving__18CCollidableOBBTreeCFRCQ28COBBTree9CLeafDataRC12CTransform4fRC7CSphereRC13CMaterialListRC15CMaterialFilterRC9CVector3fRdR14CCollisionInfo
0x802AB144 SphereCollisionMoving__18CCollidableOBBTreeCFRCQ28COBBTree5CNodeRC12CTransform4fRC7CSphereRC6COBBoxRC13CMaterialListRC15CMaterialFilterRC9CVector3fRdR14CCollisionInfo
0x802AB280 AABoxCollideWithLeafMoving__18CCollidableOBBTreeCFRCQ28COBBTree9CLeafDataRC12CTransform4fRC6CAABoxRC13CMaterialListRC15CMaterialFilterRCQ220CMetroidAreaCollider22CMovingAABoxComponentsRC9CVector3fRdR14CCollisionInfo
0x802ABA6C AABoxCollisionMoving__18CCollidableOBBTreeCFRCQ28COBBTree5CNodeRC12CTransform4fRC6CAABoxRC6COBBoxRC13CMaterialListRC15CMaterialFilterRCQ220CMetroidAreaCollider22CMovingAABoxComponentsRC9CVector3fRdR14CCollisionInfo
0x802ABBB8 SphereCollisionBoolean__18CCollidableOBBTreeCFRCQ28COBBTree5CNodeRC12CTransform4fRC7CSphereRC6COBBoxRC15CMaterialFilter
0x802ABD88 AABoxCollisionBoolean__18CCollidableOBBTreeCFRCQ28COBBTree5CNodeRC12CTransform4fRC6CAABoxRC6COBBoxRC15CMaterialFilter
0x802ABFC4 SphereCollideWithLeaf__18CCollidableOBBTreeCFRCQ28COBBTree9CLeafDataRC12CTransform4fRC7CSphereRC13CMaterialListRC15CMaterialFilterR18CCollisionInfoList
0x802AC164 SphereCollision__18CCollidableOBBTreeCFRCQ28COBBTree5CNodeRC12CTransform4fRC7CSphereRC6COBBoxRC13CMaterialListRC15CMaterialFilterR18CCollisionInfoList
0x802AC280 AABoxCollideWithLeaf__18CCollidableOBBTreeCFRCQ28COBBTree9CLeafDataRC12CTransform4fRC6CAABoxRC13CMaterialListRC15CMaterialFilterPC6CPlaneR18CCollisionInfoList
0x802AC4F4 AABoxCollision__18CCollidableOBBTreeCFRCQ28COBBTree5CNodeRC12CTransform4fRC6CAABoxRC6COBBoxRC13CMaterialListRC15CMaterialFilterPC6CPlaneR18CCollisionInfoList
0x802AC620 GetPrimType__18CCollidableOBBTreeCFv
0x802AC62C CalculateLocalAABox__18CCollidableOBBTreeCFv
0x802AC65C CalculateAABox__18CCollidableOBBTreeCFRC12CTransform4f
0x802AC6E4 __ct__18CCollidableOBBTreeFP8COBBTreeRC13CMaterialList
0x802AC744 GetTableIndex__23CCollidableOBBTreeGroupCFv
0x802AC74C GetPrimType__23CCollidableOBBTreeGroupCFv
0x802AC758 CalculateLocalAABox__23CCollidableOBBTreeGroupCFv
0x802AC790 CalculateAABox__23CCollidableOBBTreeGroupCFRC12CTransform4f
0x802AC7C4 CollideMovingSphere__23CCollidableOBBTreeGroupFRC27CInternalCollisionStructureRC9CVector3fRdR14CCollisionInfo
0x802ACA48 CollideMovingAABox__23CCollidableOBBTreeGroupFRC27CInternalCollisionStructureRC9CVector3fRdR14CCollisionInfo
0x802ACDAC SphereCollideBoolean__23CCollidableOBBTreeGroupFRC27CInternalCollisionStructure
0x802ACF40 SphereCollide__23CCollidableOBBTreeGroupFRC27CInternalCollisionStructureR18CCollisionInfoList
0x802AD0E0 AABoxCollideBoolean__23CCollidableOBBTreeGroupFRC27CInternalCollisionStructure
0x802AD28C AABoxCollide__23CCollidableOBBTreeGroupFRC27CInternalCollisionStructureR18CCollisionInfoList
0x802AD564 CastRayInternal__23CCollidableOBBTreeGroupCFRC25CInternalRayCastStructure
0x802AD8B0 Transform__14CRayCastResultFRC12CTransform4f
0x802AD94C GetOBBTreeAABox__23CCollidableOBBTreeGroupCFi
0x802AD964 __ct__23CCollidableOBBTreeGroupFRCQ24rstl42vector<6CAABox,Q24rstl17rmemory_allocator>R14CCMaterialList
0x802AD9B4 GetType__23CCollidableOBBTreeGroupFv
0x802AD9D0 SetStaticTableIndex__23CCollidableOBBTreeGroupFUi
0x802AD9D8 __ct__23CCollidableOBBTreeGroupFRC9CVector3fRC9CVector3f
0x802ADC54 __ct__23CCollidableOBBTreeGroupFR12CInputStream
0x802ADEF0 FCollidableOBBTreeGroupFactory__FRC10SObjectTagR12CInputStreamRC15CVParamTransfer
0x802ADF58 __ct<23CCollidableOBBTreeGroup>__16CFactoryFnReturnFP23CCollidableOBBTreeGroup
0x802ADFFC __dt__51TObjOwnerDerivedFromIObj<23CCollidableOBBTreeGroup>Fv
0x802AE08C GetIObjObjectFor__33TToken<23CCollidableOBBTreeGroup>FRCQ24rstl35auto_ptr<23CCollidableOBBTreeGroup>
0x802AE0B8 GetNewDerivedObject__51TObjOwnerDerivedFromIObj<23CCollidableOBBTreeGroup>FRCQ24rstl35auto_ptr<23CCollidableOBBTreeGroup>
